ANNO;TRIMESTRE;ID_EMPRESA;DESC_EMPRESA;ID_MUNICIPIO;DESC_MUNICIPIO;COORD_GEO_LATITUD_WGS84;COORD_GEO_LONGITUD_WGS84;DIRECCION;INDICADOR_TASA_DATO_MEDIA_HTTP
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;76001;CALI;"3°22'52.2192"" N";"76°32'5.6508"" O";CALLE 13 B NO. 85B-05;7680,68
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;23001;MONTERÍA;"8°43'48.36"" N";"75°52'45.84"" O";CALLE 4E, NO. 24-04 MZ 49, LOTE 1, BARRIO MOGAMBO.;7577,77
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;76001;CALI;"3°28'47.748"" N";"76°30'9.072"" O";CALLE 56 N° 1N-50 SITIO TEM;7358,88
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;11001;BOGOTÁ, D.C.;"4°40'46.488"" N";"74°6'31.8204"" O";CARRERA 77 A NO. 63-21;7199,55
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;17446;MARULANDA;"5°17'1.6512"" N";"75°15'32.4972"" O";CARRERA 4 Nº 4-03. UBICACIÓN_2;7142,35
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;73001;IBAGUÉ;"4°25'26.22"" N";"75°11'20.58"" O";AV MIROLINDO - CARNAVAL DEL POLLO;7141,19
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;5001;MEDELLÍN;"6°13'22.8"" N";"75°35'34.8"" O";CALLE 19 NO. 71 - 22/26, TERRAZA;7038,66
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;11001;BOGOTÁ, D.C.;"4°38'4.848"" N";"74°5'52.44"" O";CARRERA 47A NO. 22 - 98 BOGOTA;6973,91
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;54001;CÚCUTA;"7°55'7.8816"" N";"72°29'11.7672"" O";CALLE 18 N AVENIDA 18 E Y AVENIDA DEL RIO LOTE 1 MANZANA D, URBANIZACION NIZA ,CUCUTA;6868,43
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;68001;BUCARAMANGA;"7°6'56.196"" N";"73°6'29.88"" O";CRA 36 NO. 48 - 131. ED POSADA IPANEMA CABECERA 1 - OLA;6838,44
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;11001;BOGOTÁ, D.C.;"4°42'40.68"" N";"74°6'15.12"" O";TRANSV 96 CALLE 83A;6788,44
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;11001;BOGOTÁ, D.C.;"4°41'15.432"" N";"74°2'20.04"" O";CARRERA 9A. NO. 107 - 09;6776,13
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;19693;SAN SEBASTIÁN;"1°50'12.012"" N";"76°46'38.9604"" O";TORRE DE MOVISTAR. UBICACIÓN_1;6760,53
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;76834;TULUÁ;"4°4'39.2988"" N";"76°11'46.1004"" O";IE.CRA 27A #34-17;6758,91
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;76109;BUENAVENTURA;"3°53'13.092"" N";"77°4'16.32"" O";CALLE 6 C NO. 7A - 55;6717,12
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;76001;CALI;"3°27'8.532"" N";"76°28'47.748"" O";CARRERA 7T BIS NO. 76-57;6687,5
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;17446;MARULANDA;"5°17'1.3632"" N";"75°15'32.1408"" O";CARRERA 4 Nº 4-03. UBICACIÓN_3;6615,2
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;25754;SOACHA;"4°34'23.268"" N";"74°13'32.304"" O";CARRERA 4 NO. 1 - 73 SOACHA, MOTEL LA CASCADA;6614,71
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;47001;SANTA MARTA;"11°11'51.468"" N";"74°13'36.372"" O";IE. CALLE 15 NO. 2-59 EDIFICIO ATLANTIS;6560,35
2020;1;830114921;COLOMBIA MOVIL  S.A ESP;5001;MEDELLÍN;6° 12' 42''N;75° 34' 45''O;CARRERA 50 NO. 6-41;6545,59
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;54001;CÚCUTA;"7°53'10.392"" N";"72°28'44.04"" O";CALLE 19 NO. 10 - 04 ESQUINA;6415,1
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;5001;MEDELLÍN;"6°11'33.4428"" N";"75°34'50.4372"" O";CALLE  15 SUR NO. 48-34 HOTEL SAN ANA MEDELLIN;6390,49
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;8758;SOLEDAD;"10°53'55.32"" N";"74°46'2.28"" O";CALLE 30 NO. 1-02;6348,39
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;54001;CÚCUTA;"7°53'3.192"" N";"72°29'58.812"" O";PREDIO UBICADO EN CALLE 13 AV 1,2 NO. 1 - 57 BARRIO LA PLAYA , CUCUTA;6327,66
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;5001;MEDELLÍN;"6°12'25.2"" N";"75°34'19.2"" O";CR 43 A NO. 5A-31 ED SURAMERICANA-PATIO BONITO;6298,92
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;54001;CÚCUTA;"7°53'24.216"" N";"72°28'0.48"" O";AV 4A NO. 7 - 12 BARRIO SANTA ANA;6273,62
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;23001;MONTERÍA;"8°45'48.78"" N";"75°52'30.756"" O";CALLE 44 NO. 7 ? 51, PORTAL DE ALAMEDA;6254,03
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;5001;MEDELLÍN;"6°17'8.016"" N";"75°35'24.0"" O";CALLE 78 NO. 87-146, BARRIO ROBLEDO EL DIAMANTE;6251,27
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;68001;BUCARAMANGA;"7°6'52.92"" N";"73°7'16.32"" O";CALLE 46 NO 18-40 TELEBUCARAMANGA CENTRAL ROSITA;6236,84
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;11001;BOGOTÁ, D.C.;"4°36'0.108"" N";"74°4'41.52"" O";CALLE 11 NO. 10-27;6216,75
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;41001;NEIVA;"2°57'4.32"" N";"75°17'14.64"" O";CARRERA 8 38 -42B, TERRAZA NORTE CC SAN PEDRO;6192,39
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;11001;BOGOTÁ, D.C.;"4°35'19.32"" N";"74°6'51.984"" O";CALLE 30 SUR NO. 29-03;6190,21
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;8001;BARRANQUILLA;"11°1'48.9972"" N";"74°48'24.9984"" O";VIA 40 NO.85 - 470, BODEGAS ALFREDO STECKERL;6150,65
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;73001;IBAGUÉ;"4°26'12.48"" N";"75°12'50.04"" O";CRA 5 CLL39;6142,66
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;76001;CALI;"3°25'32.088"" N";"76°31'25.212"" O";CRA 32  17-62;6125,73
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;15676;SAN MIGUEL DE SEMA;"5°30'48.258"" N";"73°43'19.5492"" O";PREDIO LA CABAÑA / LA MARIA, VEREDA QUINTOQUE. UBICACIÓN_2;6100,1
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;11001;BOGOTÁ, D.C.;"4°34'54.984"" N";"74°7'9.84"" O";CALLE 37 SUR NO. 24-52 OFICIAL;6093,5
2020;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;47001;SANTA MARTA;11,19294;-74,22826;CARRERA 2 NO.20 - 32;6048,38
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;15676;SAN MIGUEL DE SEMA;"5°30'48.1392"" N";"73°43'19.5168"" O";PREDIO LA CABAÑA / LA MARIA, VEREDA QUINTOQUE. UBICACIÓN_3;6043,23
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;68001;BUCARAMANGA;"7°7'10.5744"" N";"73°7'25.464"" O";CALLE 35 NO. 18 - 65  BUCARAMANGA;6025,05
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;68001;BUCARAMANGA;"7°7'33.4992"" N";"73°6'58.7988"" O";CARRERA 29 NO. 31 - 45, EDIFICIO SIDNEY;6024,54
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;13001;CARTAGENA;"10°23'58.56"" N";"75°29'5.64"" O";BARRIO LOS ALPES CLL 31E NO71E - 05;6014,85
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;13001;CARTAGENA;"10°23'43.44"" N";"75°33'46.08"" O";ED. ALONSO DE OJEDA. CARRERA 1A ALMIRANTE BRION NO. 3 - 50. CA;5982,82
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;41001;NEIVA;"2°57'1.764"" N";"75°17'15.54"" O";CARRERA 8 A NO. 48 - 42 C.C. SAN PEDRO PLAZA;5976,54
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;5001;MEDELLÍN;"6°15'48.3012"" N";"75°35'53.3004"" O";CARRERA 81A NO. 49F-40;5973,92
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;54001;CÚCUTA;"7°53'13.704"" N";"72°29'51.72"" O";AVENIDA CERO ENTRE CALLES 10 Y 11 ESQUINAS;5970,62
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;76001;CALI;"3°27'14.004"" N";"76°31'23.16"" O";CALLE 22 NO. 6-76;5959,3
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;41001;NEIVA;"2°57'4.536"" N";"75°17'16.764"" O";CARRERA 8 38 -42B, TORRE PARQUEADEROS;5948,31
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;76001;CALI;"3°27'56.0988"" N";"76°30'5.6016"" O";CARRERA 3N CON CALLE 52 ESQUINA;5936,2
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;68686;SAN MIGUEL;"6°33'33.66"" N";"72°39'26.28"" O";VEREDA LLANO. GRANDE, FINCA SAN MARTIN. UBICACIÓN_1;5903,6
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;76001;CALI;"3°29'34.782"" N";"76°29'4.1316"" O";CARRERA 1 CON 84 ESQUINA;5901,47
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;76001;CALI;"3°27'1.1016"" N";"76°30'15.6996"" O";CALLE 44 NO. 11-13;5900,72
2020;1;830114921;COLOMBIA MOVIL  S.A ESP;5001;MEDELLÍN;6° 11' 33''N;75° 34' 51''O;CALLE  15 SUR # 48-34 HOTEL SAN ANA MEDELLIN;5848,84
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;41001;NEIVA;"2°56'35.34"" N";"75°17'22.236"" O";CALLE 27 NO. 7A 20;5847,94
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;11001;BOGOTÁ, D.C.;"4°36'21.996"" N";"74°6'35.316"" O";CALLE 1 H NO. 37 ? 19;5841,6
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;8001;BARRANQUILLA;"10°55'49.7856"" N";"74°47'59.6184"" O";CALLE 45 NO. 1-85 CIUDADELA 20 DE JULIO. COUBICADO CON OLA EN METROCENTRO;5840,48
2020;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;20001;VALLEDUPAR;10,4711;-73,2417;CRA 6 A NO 19 A-44;5838,73
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;68001;BUCARAMANGA;"7°6'40.572"" N";"73°6'37.44"" O";CALLE 53 NO. 31 - 15;5838,38
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;76001;CALI;"3°25'44.6952"" N";"76°32'18.2292"" O";CALLE 7 NO. 31-06;5830,83
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;5001;MEDELLÍN;"6°15'6.4008"" N";"75°35'24.1008"" O";CARRERA 71NO. 45 E - 95. EDIFICIO SERRANIA, BARRIO FLORIDA NUEVA;5813,09
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;5001;MEDELLÍN;"6°14'15.1296"" N";"75°32'58.2612"" O";CARRERA 24 NO. 47 - 144 ED MOLINO DEL VIENTO;5810,35
2020;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;8001;BARRANQUILLA;10,9431;-74,7961;EDIFICIO NANCY. CALLE 40 # 7B - 08. BARRANQUILLA.;5788,88
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;11001;BOGOTÁ, D.C.;"4°40'27.912"" N";"74°3'3.996"" O";CALLE 91 NO. 13-54;5779,21
2020;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;13001;CARTAGENA;10,4239;-75,5524;CENTRO CALLE SANTO DOMINGO;5741,27
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;76001;CALI;"3°24'56.808"" N";"76°30'9.0"" O";KRA 35 NO. 42B-62;5738,6
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;5001;MEDELLÍN;"6°14'41.496"" N";"75°37'0.12"" O";CALLE 34CC NO. 89-73;5731,01
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;5088;BELLO;"6°20'22.02"" N";"75°32'42.036"" O";DIAGONAL 55 NO. 37 ? 41 TERRAZA 1601 PISO 16;5721,42
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;8001;BARRANQUILLA;"10°59'47.0004"" N";"74°48'56.9988"" O";CARRERA 43 -NO. 79B-177 EDIFICIO VILLAS DEL PORVENIR;5717,93
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;13001;CARTAGENA;"10°24'29.52"" N";"75°31'51.6"" O";BARRIO MANGA CARRERA 28 CON CALLE 29;5716,89
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;68686;SAN MIGUEL;"6°33'33.2892"" N";"72°39'26.082"" O";VEREDA LLANO. GRANDE, FINCA SAN MARTIN. UBICACIÓN_2;5689,77
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;76001;CALI;"3°24'33.012"" N";"76°32'4.92"" O";CRA. 50 NO. 12B-77;5684,02
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;11001;BOGOTÁ, D.C.;"4°41'49.7868"" N";"74°2'25.0548"" O";TRANSVERSAL 14 NO. 117 - 42;5681,86
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;8758;SOLEDAD;"10°53'52.8"" N";"74°46'6.96"" O";VIA AEROPUERTO CALLE 30, KM. 7. SOLEDAD;5676,84
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;13001;CARTAGENA;"10°22'10.56"" N";"75°29'1.68"" O";CARRERA 79 NO. 3 - 115 LOTE 3;5675,96
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;13001;CARTAGENA;"10°24'14.04"" N";"75°28'36.84"" O";B. OLAYA HERRERA SECTOR LA MAGDALENA;5671,21
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;73001;IBAGUÉ;"4°26'12.588"" N";"75°12'29.16"" O";CARRERA 6A CON 49 IBAGUE;5667,91
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;25754;SOACHA;"4°34'43.608"" N";"74°14'37.536"" O";CALLE 5 NO. 20-32;5665,79
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;47001;SANTA MARTA;"11°13'59.88"" N";"74°12'48.96"" O";CARRERA 4 NO. 30 - 50, BARRIO MANZANARES.;5649,71
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;5001;MEDELLÍN;"6°14'34.08"" N";"75°34'55.56"" O";CL 39 NO. 64A - 59 ED. SAN CARLOS;5647,45
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;52001;PASTO;"1°12'19.8"" N";"77°15'11.16"" O";CALLE 22 CARRERA 11E;5636,75
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;11001;BOGOTÁ, D.C.;"4°40'14.376"" N";"74°7'14.16"" O";CL 42 NO. 79 A - 38 BOGOTA D.C.;5632,63
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;25754;SOACHA;"4°34'57.504"" N";"74°12'41.04"" O";CRA 3 B NO. 22 - 04  CENTRAL TELECOM SOACHA ;5604,08
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;50001;VILLAVICENCIO;"4°7'58.62"" N";"73°38'9.024"" O";CARRERA 48 NO. 13 - 220 - BARRIO LA ESPERANZA, VILLAVICENCIO META;5602,29
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;27001;QUIBDÓ;"5°41'23.748"" N";"76°39'38.88"" O";CARRERA 3 NO. 24 A-07;5573,72
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;20001;VALLEDUPAR;"10°28'15.96"" N";"73°14'30.12"" O";CRA 6 A NO. 19 A-44;5565,91
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;76054;ARGELIA;"4°43'32.5992"" N";"76°7'5.0016"" O";IE.ARGELIA VALLE DEL CAUCA. FINCA LA PONDEROSA;5527,49
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;19517;PAEZ;"2°38'42.9828"" N";"75°58'14.3148"" O";LOTE POSTERIOR A CASA CURAL LA VEGA. VEREDA DEL PAEZ. UBICACIÓN_2;5516,76
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;76001;CALI;"3°28'56.7984"" N";"76°30'43.9992"" O";CALLE 52 NORTE NO. 2FN-05 B/ LA MERCED;5513,95
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;15676;SAN MIGUEL DE SEMA;"5°30'48.276"" N";"73°43'19.6428"" O";PREDIO LA CABAÑA / LA MARIA, VEREDA QUINTOQUE. UBICACIÓN_1;5510,54
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;41001;NEIVA;"2°55'46.272"" N";"75°16'34.68"" O";CRA 19 NO. 6-25;5505,98
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;11001;BOGOTÁ, D.C.;"4°34'46.4988"" N";"74°4'17.0976"" O";TRANSVERSAL 7ESTE NO. 2 - 22 SUR;5496,45
2020;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;47001;SANTA MARTA;11,2409;-74,1833;AV LIBERTADOR # 26-76;5491,86
2020;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;47001;SANTA MARTA;11,2486;-74,2127;ZONA FRANCA COMERCIAL AV FERROCARRIL CON PRIMERA;5485,39
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;13001;CARTAGENA;"10°25'26.04"" N";"75°33'8.64"" O";CENTRO CALLE SANTO DOMINGO;5474,23
2020;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;8758;SOLEDAD;10,887361;-74,7695;CALLE 30 SENTIDO SUR-NORTE - NEVADA COOTRASOL, DIAGONAL A LA ENTRADA AL AEROPUERTO.;5450,13
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;23001;MONTERÍA;"8°45'52.92"" N";"75°51'53.28"" O";CARRERA 11A CON CALLE 55;5426,45
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;23001;MONTERÍA;"8°44'9.96"" N";"75°53'0.96"" O";DIAGONAL 12 NO. 13 A - 90 ;5417,36
2020;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;50001;VILLAVICENCIO;4,119721;-73,643104;KM 2 VIA ACACIAS INTERSECCION ANILLO VIAL VILLAVICENCIO;5414,8
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;76109;BUENAVENTURA;"3°52'28.0992"" N";"77°0'16.8012"" O";CARRERA 57B NO. 5-30 B/ CASCAJAL;5410,19
2020;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;76001;CALI;3,482444;-76,512222;CALLE 52 NORTE # 2FN-05 B/ LA MERCED;5403,32
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;13001;CARTAGENA;"10°25'55.2756"" N";"75°32'0.0348"" O";CARRERA 16 NO. 46 - 55, EDIFICIO CASTILLO DEL LOIRA.;5397,59
2020;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;11001;BOGOTÁ, D.C.;4,65368;-74,1516;CARRERA 103A NO. 10 - 50;5388,1
2020;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;20001;VALLEDUPAR;10,472;-73,2372;"FINCA""EL PARAISO"" CLLE 19A CON KRA. 4TA";5382,3
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;50001;VILLAVICENCIO;"4°8'32.712"" N";"73°37'39.0"" O";CRA 25 NO. 25 - 37 VILLAVICENCIO;5380,12
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;20001;VALLEDUPAR;"10°28'52.32"" N";"73°15'11.16"" O";CARRERA 11 NO. 9D - 51;5377,99
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;52001;PASTO;"1°12'23.616"" N";"77°17'28.68"" O";AVENIDA PANAMERICANA CARRERA 24 ? COLEGIO INEM;5369,56
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;11001;BOGOTÁ, D.C.;"4°41'0.312"" N";"74°3'52.596"" O";CALLE 94 NO. 39 - 35;5369,25
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;25754;SOACHA;"4°34'51.96"" N";"74°12'30.456"" O";CARRERA 1E NO. 24A -15;5359,9
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;11001;BOGOTÁ, D.C.;"4°35'51.432"" N";"74°5'28.32"" O";DIAGONAL 4 A NO. 18 C 58;5351,53
2020;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;47001;SANTA MARTA;11,2184;-74,1824;CALLE 44 # 31-91;5343,65
2020;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;5837;TURBO;8,09118;-76,72599;CALLE 99 CARRERA 14;5341,47
2020;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;13001;CARTAGENA;10,3952;-75,491;MANZANA B LOTE 13 URBANIZACION LOS ANGELES;5339,64
2020;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;47001;SANTA MARTA;11,2333;-74,2136;CARRERA 4 # 30 - 50, BARRIO MANZANARES.;5333,08
2020;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;8001;BARRANQUILLA;11,0395;-74,8268;VIA 40 LAS FLORES;5327,67
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;25754;SOACHA;"4°34'21.612"" N";"74°14'13.308"" O";CR 12A N 4-13 SUR;5315,8
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;68001;BUCARAMANGA;"7°7'27.12"" N";"73°7'34.32"" O";CARRERA 18 NO. 28-6/18;5311,34
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;76001;CALI;"3°28'36.8004"" N";"76°31'22.5984"" O";AVENIDA 4N NO. 38N-68;5309,53
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;41001;NEIVA;"2°56'25.6992"" N";"75°18'10.188"" O";CARRERA 7W  CALLE 25L BIS PARQUEADERO;5308,5
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;13001;CARTAGENA;"10°23'44.16"" N";"75°31'8.76"" O";CARRERA 48A NO. 21B-82 BARRIO ALTO BOSQUE, SECTOR CASAS DE LOS MILITARES;5304,71
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;50001;VILLAVICENCIO;"4°9'9.648"" N";"73°37'45.552"" O";K 24 NO. 37 B - 47 MANZANA N CASA NO 5 VILLAVICENCIO META;5303,39
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;13001;CARTAGENA;"10°24'15.9984"" N";"75°33'15.9984"" O";AVENIDA SAN MARTIN NO. 8 - 153;5301,6
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;8001;BARRANQUILLA;"10°59'59.2332"" N";"74°47'53.9376"" O";CARRERA 57 NO. 70-18 EDIFICIO INMACULADA;5292,5
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;68298;GAMBITA;"5°53'42.288"" N";"73°22'17.04"" O";FINCA ANGOSTURA, VEREDA PALMA CENTRO. UBICACIÓN_1;5285,18
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;76001;CALI;"3°25'21.324"" N";"76°31'6.456"" O";CARRERA 33B NO. 26B - 42;5279,23
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;25899;ZIPAQUIRÁ;"5°1'3.738"" N";"74°0'17.226"" O";CALLE 1 NO. 10 - 04 CENTRO COMERIAL LA CASONA;5274,43
2020;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;76001;CALI;3,49556;-76,4937;CALLE 73 NO. 3BN - 88;5273,65
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;76109;BUENAVENTURA;"3°53'21.984"" N";"77°4'28.92"" O";CALLE 7 NO. 4 -32- HOTEL KATHRINE BARRIO OBRERO;5273,38
2020;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;23001;MONTERÍA;8,7301;-75,8794;CALLE 4E, #24-04 MZ 49, LOTE 1, BARRIO MOGAMBO.;5264,1
2020;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;13001;CARTAGENA;10,3987;-75,4931;CARRERA 59 NO. 30-22 MANZANA 50 LOTE 24;5254,08
2020;1;830114921;COLOMBIA MOVIL  S.A ESP;76001;CALI;3° 22' 52''N;76° 32' 06''O;CALLE 13 B NO. 85B-05;5243,31
2020;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;13001;CARTAGENA;10,404444;-75,554444;AVENIDA SAN MARTIN # 8 - 153;5231,17
2020;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;52001;PASTO;1,20656;-77,2913;AVENIDA PANAMERICANA CARRERA 24 - COLEGIO INEM;5230,37
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;76001;CALI;"3°29'4.7004"" N";"76°30'19.1988"" O";CLL 59AN  2AN-12 CALI;5221,23
2020;1;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;13001;CARTAGENA;10,3835;-75,468222;DIAGONAL 31 NO. 83-20;5196,81
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;5001;MEDELLÍN;"6°12'26.8992"" N";"75°35'4.8012"" O";CRA 51A NO. 1-31;5195,99
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;8001;BARRANQUILLA;"10°57'37.6992"" N";"74°45'59.5008"" O";CALLE 2 MANZANA B. LOTE 12 A;5190,47
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;5001;MEDELLÍN;"6°15'36.0"" N";"75°33'23.04"" O";TRANSVERSAL 65 D NO. 45-32, BARRIO VILLA HERMOSA;5187,86
2020;1;830114921;COLOMBIA MOVIL  S.A ESP;76001;CALI;3° 28' 33''N;76° 30' 24''O;CARRERA 4 NORTE # 50 -38;5186,36
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;68298;GAMBITA;"5°53'42.4536"" N";"73°22'17.3496"" O";FINCA ANGOSTURA, VEREDA PALMA CENTRO. UBICACIÓN_2;5181,28
2020;1;800153993;COMUNICACION CELULAR S A COMCEL S A;19693;SAN SEBASTIÁN;"1°50'12.336"" N";"76°46'38.8704"" O";TORRE DE MOVISTAR. UBICACIÓN_2;5175,81
